,Start,Duration,End
1360,201039,22,201061
1361,201338,39,201377
1362,201554,22,201576
1363,201734,8,201742
1364,201883,42,201925
1365,201957,44,202001
1366,202007,2,202009
1367,202079,20,202099
1368,202118,27,202145
1369,202197,8,202205
1370,202373,5,202378
1371,202750,5,202755
1372,202756,63,202819
1373,202868,3,202871
1374,202963,117,203080
1375,203202,48,203250
1376,203505,29,203534
1377,203696,17,203713
1378,203714,7,203721
1379,203862,24,203886
1380,203965,3,203968
1381,204031,40,204071
1382,204325,192,204517
1383,204783,28,204811
1384,204880,92,204972
1385,205067,54,205121
1386,205279,13,205292
1387,205297,33,205330
1388,205353,5,205358
1389,205383,27,205410
1390,205464,148,205612
1391,205738,29,205767
1392,205937,12,205949
1393,206025,18,206043
1394,206173,2,206175
1395,206266,2,206268
1396,206300,36,206336
1397,206381,71,206452
1398,206612,10,206622
1399,206714,7,206721
1400,206741,39,206780
1401,206789,49,206838
1402,206918,143,207061
1403,207068,8,207076
1404,207159,228,207387
1405,207596,42,207638
1406,207807,19,207826
1407,207834,85,207919
1408,207940,26,207966
1409,208122,17,208139
1410,208169,8,208177
1411,208303,183,208486
1412,208577,222,208799
1413,208986,15,209001
1414,209030,40,209070
1415,209123,11,209134
1416,209295,24,209319
1417,209593,128,209721
1418,209764,45,209809
1419,209822,216,210038
1420,210048,11,210059
1421,210157,67,210224
1422,210263,117,210380
1423,210407,30,210437
1424,210438,82,210520
1425,210626,33,210659
1426,210709,26,210735
1427,210751,21,210772
1428,210783,44,210827
1429,210831,15,210846
1430,210865,32,210897
1431,210908,7,210915
1432,210946,2,210948
1433,211005,95,211100
1434,211231,79,211310
1435,211400,64,211464
1436,211622,31,211653
1437,211873,1,211874
1438,211933,8,211941
1439,212463,39,212502
1440,212804,19,212823
1441,212844,17,212861
1442,213275,13,213288
1443,213348,117,213465
1444,213539,28,213567
1445,213597,71,213668
1446,213770,10,213780
1447,213865,55,213920
1448,213998,31,214029
1449,214130,26,214156
1450,214195,128,214323
1451,214484,41,214525
1452,214539,59,214598
1453,214662,88,214750
1454,214940,38,214978
1455,214986,22,215008
1456,215204,59,215263
1457,215356,16,215372
1458,215429,15,215444
1459,215517,23,215540
1460,215575,8,215583
1461,215688,10,215698
1462,215703,58,215761
1463,215762,8,215770
1464,215828,42,215870
1465,216037,6,216043
1466,216045,12,216057
1467,216161,96,216257
1468,216436,9,216445
1469,216624,4,216628
1470,216661,20,216681
1471,216690,2,216692
1472,216775,144,216919
1473,216953,85,217038
1474,217079,4,217083
1475,217354,157,217511
1476,217556,72,217628
1477,217819,46,217865
1478,217881,4,217885
1479,218490,151,218641
1480,218659,110,218769
1481,218816,29,218845
1482,218860,25,218885
1483,218936,20,218956
1484,218971,135,219106
1485,219245,10,219255
1486,219470,48,219518
1487,219732,18,219750
1488,219765,81,219846
1489,219915,14,219929
1490,220167,2,220169
1491,220226,21,220247
1492,220337,41,220378
1493,220449,40,220489
1494,220908,48,220956
1495,221027,126,221153
1496,221201,155,221356
1497,221358,78,221436
1498,221458,57,221515
1499,221593,3,221596
1500,221657,171,221828
1501,222240,26,222266
1502,222274,34,222308
1503,222325,27,222352
1504,222388,216,222604
1505,222756,150,222906
1506,223111,294,223405
1507,223500,11,223511
1508,223574,12,223586
1509,223633,6,223639
1510,223641,20,223661
1511,223818,75,223893
1512,223907,2,223909
1513,223933,6,223939
1514,223967,43,224010
1515,224092,18,224110
1516,224181,66,224247
1517,224402,29,224431
1518,224463,132,224595
1519,224618,8,224626
1520,224634,111,224745
1521,224779,95,224874
1522,224967,17,224984
1523,225154,10,225164
1524,225320,19,225339
1525,225370,48,225418
1526,225514,249,225763
1527,225777,71,225848
1528,226045,52,226097
1529,226266,2,226268
1530,226437,232,226669
1531,226796,10,226806
1532,226905,8,226913
1533,226924,1,226925
1534,226971,6,226977
1535,227153,26,227179
1536,227202,8,227210
1537,227294,119,227413
1538,227439,29,227468
1539,227514,30,227544
1540,227589,31,227620
1541,227637,46,227683
1542,227700,63,227763
1543,227779,38,227817
1544,227877,14,227891
1545,227959,23,227982
1546,228040,86,228126
1547,228247,62,228309
1548,228313,91,228404
1549,228465,49,228514
1550,228644,14,228658
1551,228843,138,228981
1552,229034,46,229080
1553,229123,25,229148
1554,229262,42,229304
1555,229317,72,229389
1556,229504,50,229554
1557,229638,51,229689
1558,229714,111,229825
1559,229922,44,229966
1560,229979,7,229986
1561,230091,9,230100
1562,230169,11,230180
1563,230371,58,230429
1564,230454,72,230526
1565,230652,56,230708
1566,230779,16,230795
1567,230879,23,230902
1568,230908,10,230918
1569,230923,36,230959
1570,231295,67,231362
1571,231564,92,231656
1572,231773,2,231775
1573,231854,37,231891
1574,231919,52,231971
1575,232041,81,232122
1576,232159,145,232304
1577,232518,28,232546
1578,232622,59,232681
1579,232694,3,232697
1580,232842,9,232851
1581,232855,2,232857
1582,232890,10,232900
1583,232997,49,233046
1584,233133,126,233259
1585,233302,12,233314
1586,233411,4,233415
1587,233521,26,233547
1588,233819,24,233843
1589,233868,340,234208
1590,234246,18,234264
1591,234338,102,234440
1592,234584,101,234685
1593,235068,24,235092
1594,235154,19,235173
1595,235309,9,235318
1596,235367,35,235402
1597,235517,29,235546
1598,235771,13,235784
1599,235791,46,235837
1600,235870,139,236009
1601,236015,71,236086
1602,236107,29,236136
1603,236292,34,236326
1604,236599,39,236638
1605,236756,5,236761
1606,236762,6,236768
1607,236837,76,236913
1608,236936,59,236995
1609,237066,30,237096
1610,237224,1,237225
1611,237332,47,237379
1612,237560,24,237584
1613,237648,78,237726
1614,237885,49,237934
1615,238097,110,238207
1616,238244,47,238291
1617,238306,14,238320
1618,238429,98,238527
1619,238549,31,238580
1620,238744,24,238768
1621,238833,83,238916
1622,239124,38,239162
1623,239404,45,239449
1624,239451,65,239516
1625,239536,31,239567
1626,239613,12,239625
1627,239744,66,239810
1628,239920,41,239961
1629,240086,1,240087
1630,240202,34,240236
1631,240257,61,240318
1632,240346,74,240420
1633,240436,123,240559
1634,241177,36,241213
1635,241217,8,241225
1636,241390,6,241396
1637,241451,34,241485
1638,241640,42,241682
1639,241763,7,241770
1640,241785,9,241794
1641,241809,12,241821
1642,241937,26,241963
1643,242183,90,242273
1644,242342,1,242343
1645,242407,3,242410
1646,242513,178,242691
1647,242709,6,242715
1648,242793,32,242825
1649,243020,50,243070
1650,243207,78,243285
1651,243361,34,243395
1652,243576,21,243597
1653,243715,120,243835
1654,243865,61,243926
1655,243971,14,243985
1656,244040,316,244356
1657,244403,36,244439
1658,244654,65,244719
1659,244812,112,244924
1660,245036,19,245055
1661,245118,2,245120
1662,245271,53,245324
1663,245408,10,245418
1664,245425,56,245481
1665,245971,12,245983
1666,246123,12,246135
1667,246245,135,246380
1668,246399,71,246470
1669,246490,2,246492
1670,246569,49,246618
1671,246752,80,246832
1672,246836,19,246855
1673,246960,7,246967
1674,247022,48,247070
1675,247087,8,247095
1676,247347,37,247384
1677,247394,24,247418
1678,247423,35,247458
1679,247495,43,247538
1680,247923,18,247941
1681,248241,47,248288
1682,248428,29,248457
1683,248528,28,248556
1684,248632,17,248649
1685,248834,61,248895
1686,248940,133,249073
1687,249129,3,249132
1688,249241,7,249248
1689,249295,33,249328
1690,249348,5,249353
1691,249408,41,249449
1692,249635,63,249698
1693,249841,14,249855
1694,249968,117,250085
1695,250108,133,250241
1696,250269,78,250347
1697,250355,40,250395
1698,250603,9,250612
1699,250926,17,250943
1700,250982,76,251058
1701,251185,67,251252
1702,251278,80,251358
1703,251367,69,251436
1704,251547,4,251551
1705,251724,27,251751
1706,251757,118,251875
1707,251984,10,251994
1708,252016,38,252054
1709,252080,102,252182
1710,252341,59,252400
1711,252628,16,252644
1712,252769,95,252864
1713,253114,15,253129
1714,253183,10,253193
1715,253287,1,253288
1716,253386,52,253438
1717,253557,26,253583
1718,253873,30,253903
1719,253971,56,254027
1720,254045,4,254049
1721,254165,130,254295
1722,254361,92,254453
1723,254643,99,254742
1724,254838,13,254851
1725,254870,51,254921
1726,255239,98,255337
1727,255361,46,255407
1728,255418,36,255454
1729,255507,29,255536
1730,255630,30,255660
1731,255738,29,255767
1732,255770,119,255889
1733,256006,63,256069
1734,256161,29,256190
1735,256197,54,256251
1736,256350,50,256400
1737,256484,51,256535
1738,256631,75,256706
1739,256770,35,256805
1740,256875,25,256900
1741,257171,35,257206
1742,257231,18,257249
1743,257262,107,257369
1744,257593,85,257678
1745,257857,8,257865
1746,257928,41,257969
1747,258027,1,258028
1748,258065,28,258093
1749,258144,49,258193
1750,258242,26,258268
1751,258273,6,258279
1752,258282,9,258291
1753,258580,49,258629
1754,258655,53,258708
1755,258718,73,258791
1756,258974,42,259016
1757,259169,99,259268
1758,259288,75,259363
1759,259405,43,259448
1760,259479,13,259492
1761,259622,11,259633
1762,259941,83,260024
1763,260247,200,260447
1764,260459,65,260524
1765,260718,17,260735
1766,260753,22,260775
1767,260839,8,260847
1768,261043,52,261095
1769,261179,19,261198
1770,261665,14,261679
1771,261706,9,261715
1772,262050,1,262051
1773,262170,73,262243
1774,262244,128,262372
1775,262373,4,262377
1776,262527,40,262567
1777,262585,23,262608
1778,262674,8,262682
1779,262789,13,262802
1780,262808,27,262835
1781,262933,14,262947
1782,262979,75,263054
1783,263065,13,263078
1784,263153,9,263162
1785,263273,24,263297
1786,263634,15,263649
1787,263671,28,263699
1788,263784,167,263951
1789,263995,8,264003
1790,264075,112,264187
1791,264233,44,264277
1792,264296,26,264322
1793,264420,11,264431
1794,264606,101,264707
1795,264870,15,264885
1796,264961,42,265003
1797,265009,18,265027
1798,265044,24,265068
1799,265729,23,265752
1800,265774,20,265794
1801,265882,206,266088
1802,266139,24,266163
1803,266195,3,266198
1804,266566,54,266620
1805,266683,3,266686
1806,266694,30,266724
1807,266780,50,266830
1808,266901,45,266946
1809,266962,46,267008
1810,267195,31,267226
1811,267355,67,267422
1812,267558,34,267592
1813,267767,95,267862
1814,267939,86,268025
1815,268189,21,268210
1816,268288,22,268310
1817,268484,63,268547
1818,268568,27,268595
1819,268602,42,268644
1820,268679,67,268746
1821,268945,83,269028
1822,269107,83,269190
1823,269316,17,269333
1824,269336,3,269339
1825,269368,10,269378
1826,269430,62,269492
1827,269607,29,269636
1828,269672,29,269701
1829,269727,135,269862
1830,269886,74,269960
1831,270099,8,270107
1832,270168,45,270213
1833,270312,106,270418
1834,270543,45,270588
1835,270604,68,270672
1836,270730,107,270837
1837,270847,27,270874
1838,270946,12,270958
1839,271030,107,271137
1840,271179,149,271328
1841,271359,5,271364
1842,271419,88,271507
1843,271767,168,271935
1844,272196,83,272279
1845,272366,14,272380
1846,272552,53,272605
1847,272636,62,272698
1848,272731,40,272771
1849,272799,49,272848
1850,272894,48,272942
1851,272981,80,273061
1852,273159,16,273175
1853,273245,53,273298
1854,273494,49,273543
1855,273647,42,273689
1856,273778,87,273865
1857,274090,25,274115
1858,274266,17,274283
1859,274423,115,274538
1860,274582,27,274609
1861,274768,22,274790
1862,275082,10,275092
1863,275114,82,275196
1864,275436,20,275456
1865,275547,34,275581
1866,275675,20,275695
1867,275857,34,275891
1868,276093,26,276119
1869,276175,77,276252
1870,276261,8,276269
1871,276354,22,276376
1872,276414,1,276415
1873,276675,31,276706
1874,276887,25,276912
1875,276959,69,277028
1876,277236,24,277260
1877,277367,128,277495
1878,277542,1,277543
1879,277657,47,277704
1880,277773,53,277826
1881,277887,24,277911
1882,277942,44,277986
1883,278027,10,278037
1884,278199,24,278223
1885,278231,12,278243
1886,278384,4,278388
1887,278437,30,278467
1888,278507,30,278537
1889,278550,1,278551
1890,278603,20,278623
1891,278800,40,278840
1892,278872,56,278928
1893,279007,11,279018
1894,279142,23,279165
1895,279173,73,279246
1896,279254,43,279297
1897,279440,44,279484
1898,279492,63,279555
1899,279606,16,279622
1900,279699,22,279721
1901,279981,11,279992
1902,280001,179,280180
1903,280218,20,280238
1904,280259,14,280273
1905,280313,5,280318
1906,280345,33,280378
1907,280405,42,280447
1908,280492,23,280515
1909,280643,23,280666
1910,280783,11,280794
1911,280815,152,280967
1912,281019,2,281021
1913,281274,55,281329
1914,281395,10,281405
1915,281450,42,281492
1916,281535,111,281646
1917,281762,9,281771
1918,281864,65,281929
1919,281941,97,282038
1920,282078,126,282204
1921,282334,45,282379
1922,282546,5,282551
1923,282781,15,282796
1924,282867,55,282922
1925,282963,4,282967
1926,283099,14,283113
1927,283384,13,283397
1928,283416,40,283456
1929,283614,22,283636
1930,283791,124,283915
1931,284413,36,284449
1932,284564,104,284668
1933,284893,7,284900
1934,285046,36,285082
1935,285123,18,285141
1936,285206,38,285244
1937,285366,27,285393
1938,285554,13,285567
1939,285800,22,285822
1940,285902,21,285923
1941,285956,15,285971
1942,286000,75,286075
1943,286534,18,286552
1944,286777,28,286805
1945,286881,106,286987
1946,287351,13,287364
1947,287424,48,287472
1948,287674,1,287675
1949,287722,3,287725
1950,287788,9,287797
1951,287809,91,287900
1952,287911,47,287958
1953,288119,9,288128
1954,288415,59,288474
1955,288540,6,288546
1956,288584,42,288626
1957,288789,116,288905
1958,288913,156,289069
1959,289111,10,289121
1960,289195,25,289220
1961,289228,154,289382
1962,289396,89,289485
1963,289487,30,289517
1964,289611,19,289630
1965,289760,7,289767
1966,289855,72,289927
1967,290040,22,290062
1968,290136,3,290139
1969,290225,31,290256
1970,290387,32,290419
1971,290464,27,290491
1972,290536,179,290715
1973,290729,10,290739
1974,291138,50,291188
1975,291343,28,291371
1976,291527,17,291544
1977,291612,49,291661
1978,291723,48,291771
1979,291830,132,291962
1980,291963,22,291985
1981,292373,108,292481
1982,292488,32,292520
1983,292609,17,292626
1984,292672,52,292724
1985,292831,31,292862
1986,292867,24,292891
1987,293011,229,293240
1988,293244,120,293364
1989,293406,31,293437
1990,293501,84,293585
1991,293598,37,293635
1992,293655,38,293693
1993,293791,24,293815
1994,293894,102,293996
1995,294175,65,294240
1996,294490,6,294496
1997,294550,50,294600
1998,294722,82,294804
1999,295274,26,295300
2000,295328,7,295335
2001,295577,8,295585
2002,295677,1,295678
2003,295727,83,295810
2004,295852,6,295858
2005,295889,6,295895
2006,295912,29,295941
2007,295944,59,296003
2008,296044,12,296056
2009,296065,82,296147
2010,296149,19,296168
2011,296347,2,296349
2012,296371,12,296383
2013,296454,99,296553
2014,296723,4,296727
2015,296962,17,296979
2016,296983,27,297010
2017,297139,13,297152
2018,297178,108,297286
2019,297354,16,297370
2020,297438,99,297537
2021,297567,30,297597
2022,297603,145,297748
2023,297969,11,297980
2024,297994,37,298031
2025,298170,26,298196
2026,298343,14,298357
2027,298629,24,298653
2028,298927,40,298967
2029,298977,102,299079
2030,299149,10,299159
2031,299536,6,299542
2032,299556,70,299626
2033,299684,35,299719
2034,299875,56,299931
2035,300049,56,300105
2036,300129,65,300194
2037,300239,8,300247
2038,300366,45,300411
2039,300447,73,300520
2040,300539,93,300632
2041,300646,86,300732
2042,300794,48,300842
2043,300847,134,300981
2044,301323,212,301535
2045,301552,9,301561
2046,301709,22,301731
2047,301759,28,301787
2048,302142,153,302295
2049,302658,24,302682
2050,302777,119,302896
2051,302942,89,303031
2052,303080,63,303143
2053,303189,1,303190
2054,303368,9,303377
2055,303430,35,303465
2056,303484,68,303552
2057,303599,28,303627
2058,303774,46,303820
2059,303929,4,303933
2060,304161,71,304232
2061,304371,13,304384
2062,304436,61,304497
2063,304540,24,304564
2064,304640,27,304667
2065,304772,15,304787
2066,304826,1,304827
2067,304922,129,305051
2068,305057,6,305063
2069,305066,8,305074
2070,305232,29,305261
2071,305684,12,305696
2072,305814,116,305930
2073,306161,46,306207
2074,306237,7,306244
2075,306289,16,306305
2076,306420,31,306451
2077,306472,45,306517
2078,306606,102,306708
2079,306820,8,306828
2080,306886,80,306966
2081,307136,42,307178
2082,307221,12,307233
2083,307301,243,307544
2084,307734,142,307876
2085,307882,7,307889
2086,307931,123,308054
2087,308069,142,308211
2088,308212,123,308335
2089,308555,17,308572
2090,308623,31,308654
2091,308908,79,308987
2092,309053,10,309063
2093,309180,57,309237
2094,309268,23,309291
2095,309325,120,309445
2096,309759,18,309777
2097,310044,12,310056
2098,310278,13,310291
2099,310373,14,310387
2100,310421,17,310438
2101,310480,68,310548
2102,310692,49,310741
2103,310753,14,310767
2104,310808,31,310839
2105,310848,110,310958
2106,311153,16,311169
2107,311200,18,311218
2108,311342,27,311369
2109,311375,39,311414
2110,311666,8,311674
2111,311677,34,311711
2112,311997,36,312033
2113,312040,23,312063
2114,312131,3,312134
2115,312264,15,312279
2116,312283,7,312290
2117,312319,6,312325
2118,312340,56,312396
2119,312437,8,312445
2120,312479,69,312548
2121,312612,31,312643
2122,312667,20,312687
2123,312811,63,312874
2124,312949,97,313046
2125,313052,30,313082
2126,313084,3,313087
2127,313135,15,313150
2128,313258,66,313324
2129,313375,9,313384
2130,313402,9,313411
2131,313508,32,313540
2132,313542,37,313579
2133,313830,86,313916
2134,313947,26,313973
2135,314168,14,314182
2136,314206,79,314285
2137,314366,75,314441
2138,314807,51,314858
2139,315027,7,315034
2140,315154,40,315194
2141,315343,179,315522
2142,315523,12,315535
2143,315611,46,315657
2144,315660,6,315666
2145,315745,46,315791
2146,315844,1,315845
2147,315875,11,315886
2148,316048,118,316166
2149,316271,11,316282
2150,316350,1,316351
2151,316445,50,316495
2152,316524,33,316557
2153,316571,71,316642
2154,316649,1,316650
2155,316781,58,316839
2156,316937,88,317025
2157,317066,73,317139
2158,317151,9,317160
2159,317242,53,317295
2160,317447,62,317509
2161,317532,293,317825
2162,317841,95,317936
2163,318023,127,318150
2164,318166,74,318240
2165,318520,33,318553
