,Start,Duration,End
4052,471685,1,471686
4053,471751,3,471754
4054,471805,32,471837
4055,471844,32,471876
4056,471901,65,471966
4057,472007,7,472014
4058,472020,1,472021
4059,472171,85,472256
4060,472586,2,472588
4061,472885,19,472904
4062,473085,19,473104
4063,473109,17,473126
4064,473192,4,473196
4065,473214,8,473222
4066,473386,13,473399
4067,473426,13,473439
4068,473556,62,473618
4069,473654,5,473659
4070,473812,37,473849
4071,473989,2,473991
4072,474032,7,474039
4073,474090,3,474093
4074,474198,22,474220
4075,474221,16,474237
4076,474328,50,474378
4077,474640,12,474652
4078,474804,13,474817
4079,474912,17,474929
4080,475260,20,475280
4081,475293,17,475310
4082,475382,1,475383
4083,475494,1,475495
4084,475582,10,475592
4085,475744,9,475753
4086,475759,16,475775
4087,475857,11,475868
4088,475975,6,475981
4089,476095,32,476127
4090,476164,3,476167
4091,476192,9,476201
4092,476263,84,476347
4093,476398,41,476439
4094,476513,2,476515
4095,476619,6,476625
4096,476650,70,476720
4097,476850,21,476871
4098,476919,9,476928
4099,477029,10,477039
4100,477182,36,477218
4101,477357,7,477364
4102,477376,17,477393
4103,477424,6,477430
4104,477453,11,477464
4105,477531,20,477551
4106,477613,10,477623
4107,477664,5,477669
4108,477739,35,477774
4109,477797,5,477802
4110,477807,86,477893
4111,477894,1,477895
4112,478327,3,478330
4113,478698,14,478712
4114,478737,17,478754
4115,478849,4,478853
4116,478888,51,478939
4117,479193,3,479196
4118,479390,4,479394
4119,479496,30,479526
4120,479695,54,479749
4121,479770,11,479781
4122,480406,5,480411
4123,480747,40,480787
4124,481064,28,481092
4125,481240,32,481272
4126,481344,93,481437
4127,481838,14,481852
4128,482032,9,482041
4129,482047,29,482076
4130,482105,11,482116
4131,482164,25,482189
4132,482507,6,482513
4133,482640,54,482694
4134,482891,15,482906
4135,482956,48,483004
4136,483236,17,483253
4137,483301,23,483324
4138,483331,36,483367
4139,483388,4,483392
4140,483590,68,483658
4141,483740,3,483743
4142,483933,17,483950
4143,483955,31,483986
4144,484153,8,484161
4145,484255,17,484272
4146,484292,28,484320
4147,484359,12,484371
4148,484468,74,484542
4149,484627,24,484651
4150,484695,3,484698
4151,484866,61,484927
4152,484967,20,484987
4153,485028,28,485056
4154,485191,15,485206
4155,485209,15,485224
4156,485448,1,485449
4157,485589,22,485611
4158,485765,27,485792
4159,485952,15,485967
4160,486048,50,486098
4161,486424,34,486458
4162,486587,50,486637
4163,486950,9,486959
4164,486977,2,486979
4165,486988,15,487003
4166,487006,15,487021
4167,487052,32,487084
4168,487186,43,487229
4169,487262,9,487271
4170,487329,31,487360
4171,487368,4,487372
4172,487470,2,487472
4173,487797,19,487816
4174,487849,9,487858
4175,488111,8,488119
4176,488127,12,488139
4177,488142,3,488145
4178,488154,6,488160
4179,488177,28,488205
4180,488266,11,488277
4181,488310,16,488326
4182,488464,5,488469
4183,488478,39,488517
4184,488575,3,488578
4185,488602,7,488609
4186,488742,41,488783
4187,489299,37,489336
4188,489356,22,489378
4189,489401,5,489406
4190,489479,11,489490
4191,489557,17,489574
4192,489677,27,489704
4193,489727,3,489730
4194,489757,25,489782
4195,490002,9,490011
4196,490018,31,490049
4197,490050,27,490077
4198,490328,28,490356
4199,490629,20,490649
4200,490798,29,490827
4201,490852,13,490865
4202,490909,13,490922
4203,490982,11,490993
4204,491148,1,491149
4205,491267,57,491324
4206,491401,37,491438
4207,491538,4,491542
4208,491555,27,491582
4209,491700,48,491748
4210,491783,26,491809
4211,492024,14,492038
4212,492095,6,492101
4213,492504,1,492505
4214,492609,38,492647
4215,492656,75,492731
4216,492877,6,492883
4217,492909,42,492951
4218,492963,47,493010
4219,493026,10,493036
4220,493159,29,493188
4221,493222,41,493263
4222,493306,11,493317
4223,493547,12,493559
4224,493593,22,493615
4225,493767,9,493776
4226,493817,24,493841
4227,494064,10,494074
4228,494195,50,494245
4229,494472,12,494484
4230,494492,2,494494
4231,494495,7,494502
4232,494503,11,494514
4233,494584,1,494585
4234,494681,5,494686
4235,494819,11,494830
4236,494948,7,494955
4237,495290,19,495309
4238,495356,35,495391
4239,495469,33,495502
4240,495700,8,495708
4241,495722,11,495733
4242,495756,48,495804
4243,495833,8,495841
4244,495884,6,495890
4245,495990,8,495998
4246,496029,3,496032
4247,496048,1,496049
4248,496050,97,496147
4249,496221,58,496279
4250,496300,13,496313
4251,496614,61,496675
4252,496921,32,496953
4253,497017,15,497032
4254,497142,32,497174
4255,497204,19,497223
4256,497354,4,497358
4257,497596,19,497615
4258,497665,16,497681
4259,497701,94,497795
4260,497960,3,497963
4261,498015,14,498029
4262,498044,10,498054
4263,498289,13,498302
4264,498323,20,498343
4265,498613,1,498614
4266,498680,37,498717
4267,498815,22,498837
4268,498991,45,499036
4269,499114,21,499135
4270,499213,19,499232
4271,499257,11,499268
4272,499460,9,499469
4273,499493,7,499500
4274,499599,52,499651
4275,499807,46,499853
4276,500026,35,500061
4277,500210,13,500223
4278,500359,19,500378
4279,500397,35,500432
4280,500681,59,500740
4281,500766,8,500774
4282,500817,16,500833
4283,500869,18,500887
4284,500914,6,500920
4285,500964,70,501034
4286,501164,3,501167
4287,501255,11,501266
4288,501360,5,501365
4289,501371,15,501386
4290,501567,36,501603
4291,501663,1,501664
4292,501672,21,501693
4293,501763,14,501777
4294,501795,31,501826
4295,501842,20,501862
4296,501871,3,501874
4297,501973,3,501976
4298,502171,12,502183
4299,502230,1,502231
4300,502369,34,502403
4301,502622,50,502672
4302,502847,138,502985
4303,503029,3,503032
4304,503076,19,503095
4305,503185,21,503206
4306,503330,18,503348
4307,503365,17,503382
4308,503497,15,503512
4309,503596,19,503615
4310,503694,5,503699
4311,503722,83,503805
4312,503879,3,503882
4313,503893,2,503895
4314,504121,26,504147
4315,504330,15,504345
4316,504353,6,504359
4317,504364,3,504367
4318,504397,16,504413
4319,504482,10,504492
4320,504547,13,504560
4321,504607,2,504609
4322,504627,39,504666
4323,504693,10,504703
4324,504823,19,504842
4325,504847,11,504858
4326,504913,13,504926
4327,505115,23,505138
4328,505230,14,505244
4329,505356,3,505359
4330,505401,1,505402
4331,505417,90,505507
4332,505553,38,505591
4333,505748,25,505773
4334,506134,30,506164
4335,506186,2,506188
4336,506218,18,506236
4337,506251,14,506265
4338,506413,31,506444
4339,506455,33,506488
4340,507065,2,507067
4341,507215,60,507275
4342,507752,12,507764
4343,507767,43,507810
4344,507873,9,507882
4345,508561,27,508588
4346,508660,11,508671
4347,508753,7,508760
4348,508940,17,508957
4349,509051,38,509089
4350,509135,10,509145
4351,509169,36,509205
4352,509396,8,509404
4353,509474,76,509550
4354,509671,39,509710
4355,509724,5,509729
4356,509735,12,509747
4357,509770,35,509805
4358,510288,14,510302
4359,510445,42,510487
4360,510668,19,510687
4361,510751,19,510770
4362,510778,8,510786
4363,510829,30,510859
4364,510878,80,510958
4365,511072,25,511097
4366,511245,2,511247
4367,511299,4,511303
4368,511559,12,511571
4369,511783,13,511796
4370,511971,11,511982
4371,511998,11,512009
4372,512138,18,512156
4373,512276,7,512283
4374,512320,10,512330
4375,512360,9,512369
4376,512723,38,512761
4377,512795,6,512801
4378,512833,37,512870
4379,512889,28,512917
4380,512928,33,512961
4381,513011,9,513020
4382,513063,1,513064
4383,513073,37,513110
4384,513186,45,513231
4385,513298,14,513312
4386,513364,20,513384
4387,513402,15,513417
4388,513664,5,513669
4389,513702,13,513715
4390,513773,13,513786
4391,513912,2,513914
4392,514131,29,514160
4393,514255,23,514278
4394,514284,9,514293
4395,514297,89,514386
4396,514535,10,514545
4397,514649,10,514659
4398,514693,72,514765
4399,515133,5,515138
4400,515339,31,515370
4401,515551,6,515557
4402,515588,35,515623
4403,515720,8,515728
4404,515851,9,515860
4405,515977,41,516018
4406,516039,28,516067
4407,516126,25,516151
4408,516156,2,516158
4409,516375,2,516377
4410,516407,42,516449
4411,516459,1,516460
4412,516606,30,516636
4413,516654,9,516663
4414,516965,35,517000
4415,517002,9,517011
4416,517140,74,517214
4417,517338,44,517382
4418,517442,15,517457
4419,517512,1,517513
4420,517559,5,517564
4421,517694,17,517711
4422,518112,4,518116
4423,518146,24,518170
4424,518245,2,518247
4425,518284,2,518286
4426,518318,2,518320
4427,518400,79,518479
4428,518547,27,518574
4429,518758,13,518771
4430,518782,48,518830
4431,519093,58,519151
4432,519263,18,519281
4433,519445,24,519469
4434,519525,9,519534
4435,519571,7,519578
4436,519584,2,519586
4437,519591,40,519631
4438,519667,17,519684
4439,519701,11,519712
4440,519798,10,519808
4441,519810,53,519863
4442,519924,2,519926
4443,520098,18,520116
4444,520181,9,520190
4445,520239,9,520248
4446,520290,11,520301
4447,520413,13,520426
4448,520433,3,520436
4449,520478,14,520492
4450,520547,4,520551
4451,520560,25,520585
4452,520589,8,520597
4453,520650,13,520663
4454,520697,12,520709
4455,520830,18,520848
4456,520911,28,520939
4457,520948,3,520951
4458,521028,9,521037
4459,521162,29,521191
4460,521709,48,521757
4461,521909,6,521915
4462,522064,3,522067
4463,522178,24,522202
4464,522263,87,522350
4465,522483,20,522503
4466,522569,3,522572
4467,522738,16,522754
4468,523179,22,523201
4469,523204,6,523210
4470,523384,33,523417
4471,523723,5,523728
4472,523735,8,523743
4473,523775,2,523777
4474,523976,30,524006
4475,524108,12,524120
4476,524173,1,524174
4477,524182,18,524200
4478,524305,39,524344
4479,524688,23,524711
4480,524760,16,524776
4481,524836,18,524854
4482,525131,1,525132
4483,525146,43,525189
4484,525202,2,525204
4485,525319,20,525339
4486,525428,3,525431
4487,525440,12,525452
4488,525485,34,525519
4489,525535,21,525556
4490,525575,21,525596
4491,525759,26,525785
4492,525801,36,525837
4493,525895,6,525901
4494,526002,2,526004
4495,526045,31,526076
4496,526139,1,526140
4497,526142,61,526203
4498,526223,11,526234
4499,526413,7,526420
4500,526522,13,526535
4501,526647,11,526658
4502,526789,4,526793
4503,527263,9,527272
4504,527597,12,527609
4505,527615,40,527655
4506,527791,1,527792
4507,527862,10,527872
4508,528043,48,528091
4509,528285,19,528304
4510,528312,46,528358
4511,528383,7,528390
4512,528580,35,528615
4513,528792,38,528830
4514,528942,22,528964
4515,528973,12,528985
4516,529105,13,529118
4517,529135,7,529142
4518,529317,6,529323
4519,529601,9,529610
4520,529708,5,529713
4521,529715,5,529720
4522,529838,9,529847
4523,530282,44,530326
4524,530339,21,530360
4525,530419,8,530427
4526,530515,19,530534
4527,530724,13,530737
4528,530812,25,530837
4529,530839,30,530869
4530,530945,2,530947
4531,530952,5,530957
4532,531000,20,531020
4533,531169,21,531190
4534,531211,119,531330
4535,531386,4,531390
4536,531627,26,531653
4537,531681,37,531718
4538,531779,3,531782
4539,531998,21,532019
4540,532033,33,532066
4541,532209,13,532222
4542,532315,20,532335
4543,532388,3,532391
4544,532476,55,532531
4545,532723,27,532750
4546,532853,30,532883
4547,533112,37,533149
4548,533358,3,533361
4549,533403,8,533411
4550,533663,6,533669
4551,533755,9,533764
4552,533815,13,533828
4553,533872,39,533911
4554,534057,1,534058
4555,534061,2,534063
4556,534077,31,534108
4557,534123,1,534124
4558,534269,5,534274
4559,534456,2,534458
4560,534636,29,534665
4561,534810,22,534832
4562,535010,23,535033
4563,535034,10,535044
4564,535282,11,535293
4565,535374,16,535390
4566,535449,12,535461
4567,535593,1,535594
4568,535655,39,535694
4569,535871,36,535907
4570,535967,16,535983
4571,536002,33,536035
4572,536126,1,536127
4573,536165,12,536177
4574,536536,12,536548
4575,536595,4,536599
4576,536647,17,536664
4577,536888,1,536889
4578,536911,9,536920
4579,536996,61,537057
4580,537271,14,537285
4581,537341,24,537365
4582,537390,14,537404
4583,537429,1,537430
4584,537635,39,537674
4585,537927,3,537930
4586,537944,12,537956
4587,537959,31,537990
4588,538002,8,538010
4589,538165,2,538167
4590,538201,11,538212
4591,538457,7,538464
4592,538475,25,538500
4593,538589,4,538593
4594,538666,32,538698
4595,538898,61,538959
4596,539278,95,539373
4597,539386,6,539392
4598,539413,72,539485
4599,539638,26,539664
4600,539681,18,539699
4601,539940,10,539950
4602,540035,5,540040
4603,540301,21,540322
4604,540412,25,540437
4605,540468,50,540518
4606,540895,44,540939
4607,541013,8,541021
4608,541126,69,541195
4609,541207,3,541210
4610,541442,22,541464
4611,541526,5,541531
4612,541593,16,541609
4613,541663,22,541685
4614,541922,7,541929
4615,542117,21,542138
4616,542164,2,542166
4617,542197,20,542217
4618,542241,21,542262
4619,542370,6,542376
4620,542401,55,542456
4621,542473,32,542505
4622,542506,4,542510
4623,542514,26,542540
4624,542776,25,542801
4625,543017,1,543018
4626,543039,19,543058
4627,543093,13,543106
4628,543256,12,543268
4629,543296,23,543319
4630,543593,18,543611
4631,543745,7,543752
4632,543810,24,543834
4633,543887,17,543904
4634,543947,17,543964
4635,543984,15,543999
4636,544099,8,544107
4637,544131,5,544136
4638,544209,15,544224
4639,544535,5,544540
4640,544774,14,544788
4641,544794,10,544804
4642,545131,4,545135
4643,545207,12,545219
4644,545259,31,545290
4645,545405,22,545427
4646,545440,3,545443
4647,545699,7,545706
4648,545898,2,545900
4649,546087,15,546102
4650,546164,12,546176
4651,546309,14,546323
4652,546991,27,547018
4653,547025,6,547031
4654,547074,1,547075
4655,547308,6,547314
4656,547521,6,547527
4657,547750,54,547804
4658,547904,78,547982
4659,548005,22,548027
4660,548082,31,548113
4661,548192,15,548207
4662,548235,3,548238
4663,548407,3,548410
4664,548475,7,548482
4665,548525,14,548539
4666,548564,7,548571
4667,548704,15,548719
4668,548791,31,548822
4669,548824,7,548831
4670,549099,55,549154
4671,549158,19,549177
4672,549198,5,549203
4673,549231,3,549234
4674,549551,2,549553
4675,549731,98,549829
4676,550017,73,550090
4677,550106,17,550123
4678,550213,14,550227
4679,550278,2,550280
4680,550496,26,550522
4681,550544,29,550573
4682,550663,21,550684
4683,550835,51,550886
4684,550922,2,550924
4685,550931,10,550941
4686,551032,11,551043
4687,551054,9,551063
4688,551228,1,551229
4689,551314,67,551381
4690,551550,15,551565
4691,551584,11,551595
4692,551683,15,551698
4693,551724,15,551739
4694,551783,33,551816
4695,552008,84,552092
4696,552146,1,552147
4697,552150,1,552151
4698,552396,2,552398
4699,552525,2,552527
4700,552619,4,552623
4701,552891,9,552900
4702,552909,77,552986
4703,553015,6,553021
4704,553038,38,553076
4705,553105,10,553115
4706,553222,7,553229
4707,553377,32,553409
4708,553584,12,553596
4709,553638,4,553642
4710,553771,11,553782
4711,553897,35,553932
4712,553983,31,554014
4713,554461,3,554464
4714,554488,62,554550
4715,554669,34,554703
4716,554862,7,554869
4717,555039,11,555050
4718,555088,47,555135
4719,555140,19,555159
4720,555268,18,555286
4721,555334,36,555370
4722,555501,1,555502
4723,555718,30,555748
4724,555883,5,555888
4725,555996,39,556035
4726,556116,12,556128
4727,556153,11,556164
4728,556198,2,556200
4729,556729,50,556779
4730,556897,24,556921
4731,557046,29,557075
4732,557103,46,557149
4733,557226,18,557244
4734,557259,37,557296
4735,557357,25,557382
4736,557550,10,557560
4737,557576,5,557581
4738,557591,1,557592
4739,557863,3,557866
4740,558089,9,558098
4741,558117,31,558148
4742,558193,15,558208
4743,558281,20,558301
4744,558594,44,558638
4745,558756,11,558767
4746,558774,62,558836
4747,558860,26,558886
4748,558952,15,558967
4749,559004,38,559042
4750,559298,8,559306
4751,559344,35,559379
4752,559550,4,559554
4753,559571,28,559599
4754,559643,13,559656
4755,559832,11,559843
4756,559884,14,559898
4757,560130,40,560170
4758,560190,5,560195
4759,560246,4,560250
4760,560415,23,560438
4761,560521,17,560538
4762,560552,7,560559
4763,560644,3,560647
4764,560648,13,560661
4765,560728,16,560744
4766,560799,3,560802
4767,560837,9,560846
4768,561088,3,561091
4769,561240,4,561244
4770,561260,8,561268
4771,561368,4,561372
4772,561928,6,561934
4773,561950,1,561951
4774,561986,18,562004
4775,562061,27,562088
4776,562212,48,562260
4777,562306,6,562312
4778,562337,4,562341
4779,562393,13,562406
4780,562434,2,562436
4781,562581,25,562606
4782,562663,28,562691
4783,562714,1,562715
4784,562725,3,562728
4785,562792,55,562847
4786,562993,6,562999
4787,563003,4,563007
4788,563080,8,563088
4789,563219,13,563232
4790,563307,1,563308
4791,563465,26,563491
4792,563556,18,563574
4793,563626,69,563695
4794,563762,15,563777
4795,563932,8,563940
4796,564002,9,564011
4797,564044,5,564049
4798,564065,3,564068
4799,564173,13,564186
4800,564197,18,564215
4801,564367,86,564453
4802,564507,3,564510
4803,564520,54,564574
4804,564705,1,564706
4805,564769,52,564821
4806,564845,7,564852
4807,565186,12,565198
4808,565221,36,565257
4809,565274,15,565289
4810,565401,5,565406
4811,565521,45,565566
4812,565595,51,565646
4813,565772,1,565773
4814,565934,58,565992
4815,566125,6,566131
4816,566254,4,566258
4817,566532,20,566552
4818,566564,4,566568
4819,566639,4,566643
4820,566786,2,566788
4821,566835,15,566850
4822,566905,5,566910
4823,566930,3,566933
4824,566960,15,566975
4825,567204,11,567215
4826,567228,21,567249
4827,567335,35,567370
4828,567569,16,567585
4829,567815,69,567884
4830,568032,29,568061
4831,568135,23,568158
4832,568188,12,568200
4833,568347,18,568365
4834,568387,26,568413
4835,568736,9,568745
4836,568770,15,568785
4837,568813,10,568823
4838,569316,32,569348
4839,569510,1,569511
4840,569598,64,569662
4841,569885,14,569899
4842,570016,11,570027
4843,570036,34,570070
4844,570086,10,570096
4845,570205,70,570275
4846,570333,21,570354
4847,570373,38,570411
4848,570496,43,570539
4849,570585,23,570608
4850,570858,1,570859
4851,571022,24,571046
4852,571162,19,571181
4853,571209,37,571246
4854,571337,51,571388
4855,571592,33,571625
4856,571633,4,571637
4857,571720,4,571724
4858,571854,2,571856
4859,571892,16,571908
