,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
103,0.017416619158620708,0.9383333333333334,0.8766666666666667,0.11766666666666667,0.0,11.847246891651867,290.0,9.413333333333334,1.0983333333333334,0.0,0.0
104,0.017906555296923775,0.9316666666666666,0.8833333333333333,0.11075,0.0,9.847942754919497,300.0,8.86,1.2816666666666667,0.0,0.0
105,0.018410273525621603,0.9583333333333334,0.91,0.0845,0.0,8.782608695652176,300.0,6.76,0.7083333333333334,0.0,0.0
106,0.01892816154017245,0.9633333333333334,0.8966666666666666,0.0889375,0.0,11.150519031141867,300.0,7.115,0.7216666666666667,0.0,0.0
107,0.01946061794205562,0.96,0.9066666666666666,0.09364583333333333,0.0,12.90798611111111,290.0,7.491666666666666,0.7766666666666666,0.0,0.0
108,0.020008052545562056,0.9383333333333334,0.8766666666666667,0.11258333333333334,0.0,11.953818827708705,300.0,9.006666666666666,1.135,0.0,0.0
109,0.020570886693214965,0.965,0.9083333333333333,0.08729166666666667,0.0,11.381692573402418,285.0,6.983333333333333,0.71,0.0,0.0
110,0.021149553580063388,0.93,0.865,0.13075,0.0,11.881720430107528,250.0,10.46,1.2633333333333334,0.0,0.0
111,0.0217444985870983,0.95,0.8983333333333333,0.10572916666666667,0.0,12.447368421052632,285.0,8.458333333333334,0.915,0.0,0.0
112,0.022356179624047796,0.9316666666666666,0.8716666666666667,0.12210416666666667,0.0,14.051878354203936,290.0,9.768333333333333,1.135,0.0,0.0
113,0.022985067481815197,0.9733333333333334,0.9166666666666666,0.0798125,0.0,12.876712328767123,290.0,6.385,0.5333333333333333,0.0,0.0
114,0.023631646194831487,0.9633333333333334,0.9033333333333333,0.08827083333333334,0.0,10.899653979238755,300.0,7.0616666666666665,0.7033333333333334,0.0,0.0
115,0.02429641341360078,0.975,0.925,0.0785,0.0,10.521367521367521,285.0,6.28,0.5,0.0,0.0
116,0.02497988078772559,0.9566666666666667,0.915,0.09058333333333334,0.0,9.02439024390244,280.0,7.246666666666667,0.79,0.0,0.0
117,0.025682574359706892,0.9516666666666667,0.8783333333333333,0.114875,0.0,17.02276707530648,290.0,9.19,0.8266666666666667,0.0,0.0
